timestamp,id_i,x_i,y_i,vx_i,vy_i,hx_i,hy_i,length_i,width_i,velocity_i_kmh,conf_i,class_i,id_j,x_j,y_j,vx_j,vy_j,hx_j,hy_j,length_j,width_j,velocity_j_kmh,conf_j,class_j,TTC_ij,TTC_ji,severity_ij,severity_ji
9.026,23.0,20.221315,42.97712,1.1852385,-0.271216,0.059436154,-0.013600669,4.1659327,2.3383162,4.2821,0.7745097,car,27.0,12.768782,29.99321,3.587048,2.7471426,0.17987971,0.13776097,3.0446126,1.6341058,16.808329,0.57640576,car,3.398767,3.2939632,20.39508,21.26595
9.026,27.0,12.768782,29.99321,3.587048,2.7471426,0.17987971,0.13776097,3.0446126,1.6341058,16.808329,0.57640576,car,32.0,11.681929,36.4096,3.2008328,-0.043653406,0.16051216,-0.0021890874,3.7664468,2.1735547,11.557126,0.7264205,car,2.0081348,1.4735309,23.840794,24.623592
9.076,27.0,13.169001,30.598463,3.696136,2.8045676,0.18535013,0.14064065,3.0734317,1.6489753,17.294083,0.5991377,car,32.0,11.720035,36.334743,3.2711678,-0.01963796,0.16403925,-0.0009847847,3.7495542,2.1630948,11.801753,0.53134,car,1.7434971,1.3152333,24.39809,24.953608
9.126,27.0,13.762575,31.555937,3.7960532,2.8572533,0.19036068,0.14328268,3.1274185,1.6745701,17.786154,0.5269371,car,32.0,11.761541,36.217915,3.3361278,-0.017515104,0.1672968,-0.0008783299,3.7262604,2.1484447,12.0157385,0.5235526,car,1.3408424,1.0433064,25.23213,25.509527
9.177,27.0,14.409114,32.474785,3.8947015,2.8867538,0.1953076,0.14476204,3.1932714,1.7132504,18.281141,0.89541435,car,32.0,11.787124,36.132374,3.3616168,-0.008798398,0.168575,-0.00044121328,3.7026734,2.1332426,12.092676,0.6754531,car,0.98425645,0.8371087,25.974163,25.926502
9.227,27.0,14.724436,32.838047,3.9440093,2.8479612,0.19778024,0.14281671,3.1994674,1.7239199,18.646059,0.88804,car,32.0,11.804233,36.08161,3.364649,0.008907631,0.16872706,0.00044669097,3.6846757,2.1212835,12.09391,0.70706606,car,0.85412186,0.7852731,26.25554,26.030354
9.277,27.0,14.967009,32.91062,3.981841,2.7849128,0.1996774,0.13965502,3.1877332,1.720514,18.807104,0.888228,car,32.0,11.829701,35.982647,3.408077,0.02499707,0.17090483,0.0012535282,3.6596017,2.1051326,12.232788,0.752723,car,0.8120584,0.80226105,26.348982,26.003767
9.277,31.0,11.017545,35.176132,0.24465887,-1.0796974,0.012268908,-0.05414358,3.958396,2.229783,3.9624097,0.39780042,car,32.0,11.829701,35.982647,3.408077,0.02499707,0.17090483,0.0012535282,3.6596017,2.1051326,12.232788,0.752723,car,0.29471147,-1.0,26.59824,29.6116
9.327,25.0,22.29574,42.424873,-1.3497313,-1.1051556,-0.06768498,-0.05542024,3.829243,2.1169987,6.31692,0.77530724,car,28.0,21.327559,39.38234,5.32097,1.9567953,0.26683068,0.09812742,4.3615985,2.0118845,20.436466,0.7740811,car,-1.0,0.35107493,29.30655,27.36597
9.327,27.0,14.535386,31.45986,3.79584,2.5792894,0.19035,0.12934363,3.029144,1.63575,16.953972,0.8756161,car,32.0,11.88613,35.78241,3.5512269,0.06390472,0.17808338,0.00320463,3.6307456,2.0872407,12.706018,0.75914526,car,1.3820783,1.2246894,25.102428,25.183361
9.327,31.0,11.041317,35.15926,0.2263328,-1.0759934,0.011349911,-0.053957842,3.955784,2.227642,3.9338946,0.5219571,car,32.0,11.88613,35.78241,3.5512269,0.06390472,0.17808338,0.00320463,3.6307456,2.0872407,12.706018,0.75914526,car,0.46365842,-1.0,26.25848,29.63691
9.377,27.0,14.685536,31.94141,3.8750725,2.6033998,0.19432326,0.1305527,3.0683646,1.6567873,17.613565,0.7931629,car,32.0,11.951342,35.543118,3.6832738,0.09027134,0.18470514,0.004526837,3.9492826,2.173588,13.11878,0.6696172,car,1.0791632,0.86333954,25.746153,25.929134
9.377,31.0,11.06511,35.14234,0.20798457,-1.0722842,0.010429802,-0.05377184,3.9531662,2.225497,3.9053793,0.5219571,car,32.0,11.951342,35.543118,3.6832738,0.09027134,0.18470514,0.004526837,3.9492826,2.173588,13.11878,0.6696172,car,inf,-1.0,,29.659094
9.427,27.0,14.9298,32.933517,4.0181727,2.6729577,0.2014993,0.13404082,3.166397,1.7099533,18.694267,0.8823753,car,32.0,12.022835,35.23417,3.780709,0.08527065,0.18959121,0.004276067,4.147118,2.2525418,13.385189,0.78938454,car,0.5283083,0.30143768,26.910425,27.068481
9.427,31.0,11.102504,35.16088,0.19607355,-1.1048098,0.0098325005,-0.055402897,3.9507217,2.2234428,4.0125146,0.60055286,car,32.0,12.022835,35.23417,3.780709,0.08527065,0.18959121,0.004276067,4.147118,2.2525418,13.385189,0.78938454,car,inf,-1.0,,29.673468
9.477,27.0,14.944753,32.757393,3.9958713,2.6368132,0.20038095,0.13222827,3.1404347,1.6946144,18.5232,0.8580495,car,32.0,12.096728,34.853924,3.8855083,0.11442433,0.19484659,0.0057380367,4.277953,2.3053486,13.666108,0.6524391,car,0.44956505,0.17891721,27.05822,27.328985
9.528,23.0,21.277313,43.699795,1.3918891,-0.58066124,0.069799066,-0.02911842,4.1574063,2.3273776,5.370826,0.6630213,car,27.0,14.763335,32.199196,3.9119582,2.5626059,0.19617297,0.12850699,3.0806634,1.6624697,17.807095,0.8546818,car,2.7186153,2.6391923,21.811672,22.633875
9.528,23.0,21.277313,43.699795,1.3918891,-0.58066124,0.069799066,-0.02911842,4.1574063,2.3273776,5.370826,0.6630213,car,28.0,23.26424,41.006104,5.419457,2.0245557,0.2717695,0.10152539,4.1375937,1.9059517,20.962074,0.742779,car,-1.0,0.3226682,29.259712,27.453592
9.528,27.0,14.763335,32.199196,3.9119582,2.5626059,0.19617297,0.12850699,3.0806634,1.6624697,17.807095,0.8546818,car,32.0,12.18106,34.483196,4.023333,0.22914222,0.20175807,0.011490795,4.359502,2.339551,14.088702,0.6923329,car,0.5593607,0.1948025,26.797613,27.320194
9.578,23.0,21.356773,43.742737,1.401516,-0.6253054,0.070281826,-0.031357188,4.1537895,2.3247254,5.4648128,0.6630213,car,27.0,14.604233,31.70193,3.8300164,2.4674597,0.19206384,0.123735696,3.0233502,1.6326154,17.068964,0.7984507,car,2.919153,2.8508875,21.414522,22.168013
9.578,23.0,21.356773,43.742737,1.401516,-0.6253054,0.070281826,-0.031357188,4.1537895,2.3247254,5.4648128,0.6630213,car,28.0,23.717438,41.351444,5.3929324,2.023972,0.2704394,0.10149613,4.0592265,1.8842462,20.88544,0.7581217,car,-1.0,0.20131221,29.264341,27.691944
9.578,27.0,14.604233,31.70193,3.8300164,2.4674597,0.19206384,0.123735696,3.0233502,1.6326154,17.068964,0.7984507,car,32.0,12.2835,34.186943,4.1661477,0.33925977,0.2089198,0.01701286,4.4080153,2.3816805,14.562276,0.6597942,car,0.68297285,0.22328943,26.508394,27.289083
9.628,23.0,21.367453,43.68055,1.3719246,-0.6141716,0.06879791,-0.030798864,4.138854,2.3154106,5.355254,0.7149547,car,27.0,14.295917,30.870953,3.7032225,2.3496518,0.1857055,0.11782799,2.9357355,1.5854194,15.841799,0.7784173,car,3.2455184,3.2155912,20.755114,21.36857
9.628,23.0,21.367453,43.68055,1.3719246,-0.6141716,0.06879791,-0.030798864,4.138854,2.3154106,5.355254,0.7149547,car,28.0,24.1827,41.71816,5.371885,2.029942,0.2693839,0.10179551,3.9821393,1.8566709,20.834286,0.80263484,car,-1.0,0.05632481,29.258945,27.979073
9.628,27.0,14.295917,30.870953,3.7032225,2.3496518,0.1857055,0.11782799,2.9357355,1.5854194,15.841799,0.7784173,car,32.0,12.380882,33.925884,4.275514,0.40369284,0.21440421,0.020243984,4.393773,2.4153008,14.93162,0.6104915,car,0.9577175,0.3792187,25.889626,26.99726
9.678,23.0,21.410042,43.716938,1.3561065,-0.60578024,0.068004675,-0.03037806,4.0599566,2.3003018,5.2937407,0.70042217,car,27.0,13.9100685,29.863176,3.5579085,2.2146332,0.17841844,0.111057214,2.8323667,1.5341488,14.416843,0.73627245,car,3.8223853,4.4058304,19.59603,18.90522
9.678,27.0,13.9100685,29.863176,3.5579085,2.2146332,0.17841844,0.111057214,2.8323667,1.5341488,14.416843,0.73627245,car,32.0,12.501008,33.7366,4.3826194,0.46890602,0.21977521,0.02351423,4.3885183,2.4189405,15.326527,0.46658903,car,0.81434554,2.7685254,26.097897,22.2352
9.728,23.0,21.535423,43.808434,1.3301777,-0.6080457,0.06670442,-0.030491667,4.0619245,2.3025439,5.2194395,0.7029175,car,28.0,25.243284,42.59501,5.3449535,2.0233767,0.2680334,0.10146627,3.8418128,1.8097842,20.767126,0.79487073,car,inf,-1.0,,30.08867
10.731,23.0,21.841215,42.86717,0.40494633,-0.8430543,0.020306842,-0.042276647,3.445558,2.1135607,3.3729188,0.36929753,car,32.0,20.94484,39.272797,7.350995,2.7196465,0.36863035,0.13638212,3.9928594,2.0245848,28.199087,0.5509304,car,0.25115472,0.41015586,26.656988,27.719173
11.383,28.0,40.11584,54.86656,2.5682938,0.897976,0.12879223,0.045030802,4.199727,1.980649,9.976108,0.57122546,car,32.0,30.494852,48.424114,7.6116652,3.1553218,0.38170215,0.15822992,3.8478546,2.1174793,30.112865,0.85591567,car,2.0768535,1.607996,23.331919,25.444687
11.433,28.0,40.07093,54.763466,2.458952,0.82418525,0.12330906,0.04133042,4.198044,1.9743716,9.495394,0.59238636,car,32.0,31.086334,48.964,7.4477015,3.1022618,0.3734799,0.15556912,3.7273026,2.1422017,29.590824,0.84125745,car,1.1851839,1.1881387,25.09269,26.251194
11.483,28.0,40.244553,54.859013,2.35042,0.74686724,0.11786651,0.037453152,4.217348,1.9803449,9.012264,0.6396806,car,32.0,31.662218,49.510063,7.2743483,3.0385818,0.36478674,0.15237576,3.6150103,2.1352258,28.998234,0.87712824,car,1.1030177,1.1108503,25.232227,26.368017
11.534,28.0,40.422497,54.97171,2.2578506,0.6728354,0.11322443,0.033740677,4.252195,1.9930027,8.600675,0.67953455,car,32.0,32.250195,50.070602,7.0841265,2.968416,0.35524768,0.14885716,3.5605092,2.112435,28.291924,0.810836,car,1.0172799,1.0317425,25.382738,26.48151
11.584,23.0,20.730345,40.985462,-0.91510427,-0.85418934,-0.045889735,-0.042835034,3.9069564,2.171292,4.509371,0.6395943,car,25.0,15.726814,36.62635,-0.74617225,-0.38949126,-0.0374183,-0.019531818,3.8273585,2.1082745,3.0413916,0.44261414,car,6.4881687,7.070962,14.213138,12.97239
11.584,28.0,40.573742,55.019543,2.159177,0.59787625,0.108276255,0.0299817,4.257839,1.9952257,8.163068,0.62085605,car,32.0,32.87786,50.70871,6.8849726,2.9000807,0.3452607,0.14543034,3.5266273,2.063386,27.566132,0.83217764,car,0.90747607,0.9328565,25.58022,26.63366
11.634,23.0,20.585194,40.78523,-0.98624045,-0.840042,-0.049457,-0.042125586,3.9034448,2.169667,4.665478,0.558292,car,25.0,15.726814,36.62635,-0.74617225,-0.38949126,-0.0374183,-0.019531818,3.8352225,2.1124225,3.0413916,0.4676772,car,5.1496515,5.915102,16.90454,15.290344
11.634,28.0,40.71508,55.072735,2.073958,0.52241904,0.10400277,0.026197748,4.2583075,1.9940399,7.7779417,0.6370431,car,32.0,33.64051,51.51978,6.719601,2.8390574,0.33696783,0.14237021,3.5057502,2.0145595,26.967777,0.48775157,car,0.7509125,0.7927916,25.87413,26.876465
11.684,23.0,20.460148,40.60538,-1.0511343,-0.82583225,-0.052711233,-0.04141301,3.8962114,2.165345,4.812843,0.59768176,car,25.0,15.726814,36.62635,-0.74617225,-0.38949126,-0.0374183,-0.019531818,3.8453867,2.1177862,3.0413916,0.53453964,car,4.2364864,4.980274,18.742264,17.16465
11.684,28.0,40.68413,55.058132,2.0187635,0.48083428,0.10123493,0.024112396,4.2519865,1.9900683,7.54936,0.71074575,car,32.0,34.325325,52.221466,6.539371,2.7826,0.32792985,0.13953905,3.4731746,1.9770133,26.308283,0.49976373,car,0.58536065,0.6430433,26.194061,27.135078
11.734,23.0,20.410658,40.52644,-1.0652887,-0.81450176,-0.05342103,-0.04084482,3.892949,2.1630397,4.8277392,0.66535664,car,25.0,15.726814,36.62635,-0.74617225,-0.38949126,-0.0374183,-0.019531818,3.8550854,2.1228344,3.0413916,0.4977379,car,4.1975694,4.031475,18.821003,19.066612
11.734,28.0,40.55067,54.988674,1.9678514,0.44006285,0.098681845,0.022067832,4.246474,1.9874924,7.343954,0.7515946,car,32.0,34.86516,52.76249,6.3248487,2.6918077,0.3171722,0.13498609,3.4184237,1.9473788,25.521765,0.5904049,car,0.4346416,0.46972203,26.485487,27.433315
11.784,23.0,20.272213,40.376255,-1.1167126,-0.7716105,-0.055999782,-0.038693953,3.8833177,2.157186,4.884528,0.56597686,car,25.0,15.667009,36.584656,-0.73160684,-0.37682036,-0.03668789,-0.01889641,3.853416,2.1219153,2.973685,0.5942818,car,4.0462832,3.6124897,19.127026,19.903126
11.784,28.0,40.63762,55.013096,1.9156045,0.4043749,0.09606182,0.020278187,4.2452397,1.9861127,7.1201797,0.6981158,car,32.0,35.31752,53.16587,6.0763254,2.5859118,0.3047095,0.12967572,3.350022,1.9354188,24.60705,0.5829075,car,0.4383479,0.3613658,26.466768,27.594149
11.834,23.0,20.216572,40.267834,-1.1604592,-0.74371034,-0.058193546,-0.037294842,3.879727,2.1545973,4.9602466,0.6424671,car,25.0,15.61314,36.54702,-0.71473014,-0.3567956,-0.035841573,-0.01789223,3.852678,2.121509,2.8869529,0.35929233,car,3.5696738,3.2789483,20.085957,20.567425
11.834,28.0,40.745995,55.057606,1.858117,0.36446583,0.093178995,0.018276868,4.2469087,1.9864162,6.87725,0.70899177,car,32.0,35.678295,53.436985,5.811816,2.4635324,0.29144514,0.12353876,3.2465155,1.9041288,23.617916,0.6141185,car,0.4039559,0.32144395,26.52341,27.614082
11.885,28.0,40.734055,55.028202,1.7974299,0.3230708,0.090135716,0.01620103,4.2402306,1.9827402,6.62844,0.7274692,car,32.0,35.81839,53.436337,5.5248036,2.3351054,0.2770523,0.11709853,3.134982,1.8635668,22.49184,0.6188135,car,0.41036335,0.31442627,26.49809,27.560598
13.59,36.0,12.448705,37.088448,3.6145275,-0.12078731,0.18125771,-0.0060571213,3.506275,2.4913356,13.100724,0.69529116,car,37.0,12.207124,40.127327,1.8196474,-2.1374292,0.09124986,-0.10718567,3.845119,2.366897,10.027755,0.7439879,car,0.3964191,-1.0,26.862953,29.495443
13.64,36.0,12.464186,36.892174,3.7075922,-0.103714995,0.18592463,-0.005200996,3.5394802,2.4916732,13.416384,0.67097473,car,37.0,12.253629,40.213303,1.8734757,-2.116521,0.093949184,-0.10613717,3.6106122,2.3360987,10.108087,0.7513062,car,0.48602095,-1.0,26.700651,29.499624
13.69,36.0,12.499179,36.507145,3.853567,-0.025475722,0.19324481,-0.001277531,3.550024,2.473916,13.913592,0.6697579,car,37.0,12.333679,40.324654,1.9156389,-2.1044028,0.09606355,-0.10552949,3.480063,2.3116617,10.186122,0.7513062,car,0.6204912,0.24702701,26.458473,27.007227
13.74,36.0,12.528142,36.073933,3.9830084,0.012088592,0.19973592,0.00060620665,3.5532708,2.4546335,14.35597,0.5811703,car,37.0,12.418242,40.43567,1.9670503,-2.1369977,0.09864167,-0.107164025,3.391115,2.2795756,10.4064665,0.74954814,car,0.7539641,0.52001286,26.21544,26.472176
13.79,36.0,12.558104,35.63416,4.1343484,0.07090972,0.20732518,0.0035559097,3.5576782,2.433751,14.89441,0.5900096,car,37.0,12.562885,40.616634,2.0221837,-2.186226,0.10140644,-0.10963267,3.3145301,2.2404413,10.690357,0.769005,car,0.9023242,0.80276215,25.94802,25.920927
13.84,36.0,12.5826025,35.201378,4.255413,0.10476829,0.2133962,0.0052538156,3.5612695,2.408563,15.330688,0.57507306,car,37.0,12.699541,40.77534,2.0842705,-2.2274594,0.10451991,-0.11170041,3.2519624,2.2075458,10.966901,0.7294097,car,1.2780484,1.7053574,25.219927,24.128042
